csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,avg_head_count,avg_hourly_wage,avg_shift_lead,2023_rev,avg_days_between_shifts,total_head_count,year_quarter_comp_start
"Salt Lake City-Provo-Orem, UT",5240,Hope and Henry,3,3,1.0000,Warehouse,3.0000,15,1.0000,106.21,,3,2022Q4
"Las Vegas-Henderson, NV",5245,Interior Services NV LLC,6,8,0.7500,Delivery,4.0000,17,3.5000,188.95,1.0000,8,2023Q2
All Other Markets Combined,5249,A Davis Events,7,9,0.7778,Events,4.0000,18.5,124.4286,153.6,0.0000,16,2022Q4
All Other Markets Combined,5252,Worldwide Wholesale Warehouse Inc.,,,,Warehouse,,,11.3571,,,,
"Salt Lake City-Provo-Orem, UT",5254,Point S. Tire,,,,,,,,,,,2022Q4
All Other Markets Combined,5257,Joy Is vacation rental cleaning,,,,,,,,,,,2022Q4
All Other Markets Combined,5264,Sweetwater Cuisine,40,43,0.9302,Food Services,1.3333,13.651515151515152,2.3000,1587.37,8.7000,44,2022Q4
All Other Markets Combined,5265,Hardwoods Specialty Products USLP,,,,,,,,,,,
All Other Markets Combined,5266,MacFarlane Pheasants,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",5270,The Grill LLC,4,4,1.0000,Food Services,1.0000,17.8,4.3333,83.78,81.6667,5,2022Q4
All Other Markets Combined,5272,Xtreme Marketing VB,,,,,,,,,,,2022Q4
All Other Markets Combined,5274,Brigade Events,6,6,1.0000,Manufacturing,1.0000,15,1.5000,196.62,78.6667,4,2022Q4
"Salt Lake City-Provo-Orem, UT",5282,Stroops,,,,,,,,,,,2022Q4
All Other Markets Combined,5286,Jenkins Restorations - Chesapeake,282,302,0.9338,Construction,1.9730,16.925675675675677,2.0983,10925.28,2.0993,292,2022Q4
"Salt Lake City-Provo-Orem, UT",5287,Hotel Park City,,,,,,,,,,,2022Q4
All Other Markets Combined,5289,AMG Cleaning Services,,,,,,,,,,,2022Q4
All Other Markets Combined,5291,Graniti Vicentia LLC,685,754,0.9085,Manufacturing,3.4330,15,4.9200,21611.18,1.4512,769,2022Q4
All Other Markets Combined,5306,Dynamic Mitigation,,,,,,,,,,,
All Other Markets Combined,5313,GHI Catering and Food Truck,,,,,,,,,,,
All Other Markets Combined,5314,TONES OF MELANIN,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5315,Leftovers,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5316,Preston Hollow Catering,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5322,Oakmont Country Club,185,185,1.0000,Food Services,1.0054,16.79032258064516,5.5545,6859.36,1.6932,187,2022Q4
"Las Vegas-Henderson, NV",5323,Restoration 1 (Las Vegas),,,,,,,,,,,2022Q4
All Other Markets Combined,5324,Melrose Knitting Mill,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5325,Bountiful Collision,,,,Manufacturing,1.0000,17,4.0000,,,2,2022Q4
"Dallas-Fort Worth, TX-OK",5326,Consolidated Clothiers,,,,,,,,,,,2022Q4
All Other Markets Combined,5327,Junk King,,,,,,,,,,,
All Other Markets Combined,5333,Renue Systems of Michigan,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5334,BSP Warehousing & Distribution,48,52,0.9231,Warehouse,2.3333,15.083333333333334,30.6250,1903.32,7.4000,56,2023Q2
All Other Markets Combined,5335,Global Cleaning Services Corporation,,,,Janitorial,1.0000,13,2.2500,,,1,2022Q4
"Salt Lake City-Provo-Orem, UT",5336,Legends Boxing HQ,40,40,1.0000,Entertainment,2.9091,16.363636363636363,3.4615,1043.19,14.5000,32,2022Q4
"Salt Lake City-Provo-Orem, UT",5337,The Leonardo - Events,48,58,0.8276,Events,3.2500,17,16.0000,720,4.4706,52,2022Q4
All Other Markets Combined,5338,Complete Restoration Services,36,36,1.0000,Construction,1.0000,18.90277777777778,5.4667,1841.71,3.2353,36,2022Q4
All Other Markets Combined,5339,Hindu Society of Minnesota,2,3,0.6667,Hospitality,1.1429,18,13.1429,110.79,96.0000,8,2022Q4
"Salt Lake City-Provo-Orem, UT",5340,Meier's Catering,19,20,0.9500,Food Services,1.8000,14,1.4000,631.22,18.5556,18,2022Q4
All Other Markets Combined,5343,Atmosphere Services,27,28,0.9643,Construction,1.8667,17,8.6316,1109.69,1.4286,28,2022Q4
All Other Markets Combined,5350,Idaho Central Arena - Operations,293,331,0.8852,Events,3.0163,16.276422764227643,20.7597,10041.85,2.9255,371,2022Q4
All Other Markets Combined,5363,Mira Mé Magic Fotos LLC,1,1,1.0000,Events,1.0000,18,213.0000,32.96,,1,2023Q2
All Other Markets Combined,5367,Hannah's Kitchen,,,,Food Services,,,107.0000,,,,2022Q4
All Other Markets Combined,5368,SmokeDatt BBQ INC,,,,,,,,,,,2022Q4
"Las Vegas-Henderson, NV",5371,Inno Supps,654,905,0.7227,Warehouse,6.3310,13.696551724137931,1.2632,22282.71,2.0429,918,2022Q4
All Other Markets Combined,5373,Primo Fitness,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5385,Soulful Street Bites,23,24,0.9583,Food Services,1.0952,13.19047619047619,12.5600,648.81,13.3333,23,2022Q4
All Other Markets Combined,5386,PG Special Events,,,,,,,,,,,2022Q4
All Other Markets Combined,5387,Eurpac,128,141,0.9078,Warehouse,1.2991,16.514018691588785,30.2153,6717.13,1.0990,139,2023Q3
"Salt Lake City-Provo-Orem, UT",5389,Kizik,99,122,0.8115,Warehouse,3.5676,16.91891891891892,6.7436,4045.05,10.3103,132,2022Q4
All Other Markets Combined,5390,Airpark Business Center,1,1,1.0000,Real Estate,1.0000,17,1.0000,53.18,,1,2022Q4
All Other Markets Combined,5392,Kingfisher,,,,,,,,,,,
All Other Markets Combined,5400,1-800 Water Damage of NW Houston ,,,,Construction,,,0.0000,,,,
"Las Vegas-Henderson, NV",5402,CPR Tent & Events,,,,,,,,,,,2022Q4
All Other Markets Combined,5406,Carolina Restoration Services of NC,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5407,Trophy Club Country Club,103,110,0.9364,Hospitality,1.9434,14,6.4769,3321.92,1.7885,103,2022Q4
All Other Markets Combined,5413,Post Exchange Catering,,,,,,,,,,,
All Other Markets Combined,5416,Boise State University - FOM,40,41,0.9756,Janitorial,1.3125,16,10.4912,1357.91,0.6000,42,2023Q1
All Other Markets Combined,5418,OurPro San Antonio Services,,,,Janitorial,,,2.0000,,,,
"Dallas-Fort Worth, TX-OK",5421,All4Clean,7,9,0.7778,Janitorial,1.5000,15,91.8333,111,31.5000,9,2022Q4
All Other Markets Combined,5435,Welder of Texas,,,,,,,,,,,2022Q4
All Other Markets Combined,5436,Honest Foods,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",5437,SoCo Bistro,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5439,Fawn Design,14,15,0.9333,Warehouse,3.7500,16,1.7500,666.6,6.6667,15,2022Q4
"Las Vegas-Henderson, NV",5454,Father Figure Grub Truck,,,,,,,,,,,
All Other Markets Combined,5468,C. Parks Catering & Events,,,,,,,,,,,2022Q4
All Other Markets Combined,5473,Mystic Lites,,,,,,,,,,,
All Other Markets Combined,5480,"Whatchewsay?, Inc.",,,,,,,,,,,
"Las Vegas-Henderson, NV",5481,Gourmet Celebrations,,,,Food Services,,,6.0000,,,,
All Other Markets Combined,5481,Gourmet Celebrations,,,,Food Services,,,6.0000,,,,
"Salt Lake City-Provo-Orem, UT",5483,Delta Center Managed- Levy,2,2,1.0000,Food Services,15.5952,17.476190476190474,24.2093,97.02,8.0000,655,2022Q4
All Other Markets Combined,5484,ASAP Restoration,,,,,,,,,,,
All Other Markets Combined,5491,Lasata Properties,2,2,1.0000,Construction,2.0000,17,22.0000,65.45,,2,2022Q4
All Other Markets Combined,5501,MR Aquatics,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5509,Jilly Bean Accessories,1,1,1.0000,Retail,1.0000,17,145.7500,29.93,,3,2022Q4
All Other Markets Combined,5509,Jilly Bean Accessories,1,1,1.0000,Retail,1.0000,17,145.7500,29.93,,3,2022Q4
"Salt Lake City-Provo-Orem, UT",5513,Thomas Cuisine - Utah (CHG),23,24,0.9583,Food Services,1.0370,17,6.5128,931.86,7.5000,28,2023Q2
"Salt Lake City-Provo-Orem, UT",5523,Camofire,,,,,,,,,,,2022Q4
All Other Markets Combined,5525,Tableside Gourmet Catering,2,2,1.0000,Food Services,1.0000,18,2.6667,86.4,6.0000,2,2022Q4
All Other Markets Combined,5533,Thai Bistro,,,,,,,,,,,2022Q4
All Other Markets Combined,5535,Choice Services,32,32,1.0000,Janitorial,1.0000,14.25,44.6949,1043.32,6.7742,32,2023Q1
All Other Markets Combined,5539,Local Motion,,,,,,,,,,,2022Q4
All Other Markets Combined,5542,"THE ROLLER SPECIALIST, INC.",,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5543,Caley's Catering and Events,48,53,0.9057,Food Services,2.3810,14,0.4545,1292.75,9.3158,50,2023Q2
"Salt Lake City-Provo-Orem, UT",5546,Roderick Builders,22,22,1.0000,Construction,5.3333,20,91.2500,1081.22,122.0000,16,2022Q4
"Las Vegas-Henderson, NV",5547,Professional & Reliable Bartending,1,1,1.0000,Events,1.0000,30,3.5000,21,,1,2022Q4
"Salt Lake City-Provo-Orem, UT",5548,Johnstone Supply (SLC),,,,,,,,,,,2022Q4
All Other Markets Combined,5551,Corkys BBQ,6,6,1.0000,Food Services,1.0000,17,25.8824,158.44,17.8000,8,2022Q4
All Other Markets Combined,5567,1-800 WATER DAMAGE of Boise,34,36,0.9444,Construction,1.1515,17.5,2.5952,1414.01,2.3929,38,2022Q4
"Salt Lake City-Provo-Orem, UT",5568,Done right construction services ,3,4,0.7500,Construction,2.0000,17,2.4000,132.75,1.0000,4,2023Q1
All Other Markets Combined,5572,Daavat Catering & Events LLC,35,42,0.8333,Food Services,1.4706,14.764705882352942,12.7451,938.62,8.6429,50,2022Q4
All Other Markets Combined,5574,3 Horse Ranch Vineyards,,,,,,,,,,,2022Q4
"Las Vegas-Henderson, NV",5575,Goode Surgical,,,,,,,,,,,2022Q4
All Other Markets Combined,5576,Sparkling Dream Cleaning LLC,,,,,,,,,,,2022Q4
All Other Markets Combined,5579,Staged Above,,,,Real Estate,,,66.0000,,,,
All Other Markets Combined,5581,Daher Cleaning Services,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5585,Spice of Life Catering,8,9,0.8889,Food Services,2.6667,20,6.0000,372.94,1.0000,8,2023Q1
All Other Markets Combined,5587,Fort Lowell Neighborhood Association,14,14,1.0000,Events,2.5000,17.75,188.5000,308.06,89.3333,10,2022Q4
All Other Markets Combined,5596,The Local Caterer,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5600,Thomas Cuisine - Utah (Fresenius Medical),5,5,1.0000,Food Services,1.0000,16,2.7143,283.68,7.0000,5,2022Q4
"Dallas-Fort Worth, TX-OK",5604,G Texas at AT&T Performing Arts Center,140,147,0.9524,Food Services,1.5281,17.02247191011236,9.1704,4306.39,3.0588,136,2022Q4
All Other Markets Combined,5606,NASHVILLE SWEEPERS,,,,,,,,,,,
"Las Vegas-Henderson, NV",5617,Utopia Home Staging,,,,,,,,,,,2022Q4
All Other Markets Combined,5625,Culinary Propsect,,,,,,,,,,,
"Las Vegas-Henderson, NV",5629,DLighted,,,,,,,,,,,2022Q4
All Other Markets Combined,5631,Lotus Vaping Technologies,79,89,0.8876,Manufacturing,2.2647,14.588235294117647,2.8750,3092.06,7.9091,77,2022Q4
All Other Markets Combined,5637,Jenkins Restorations - Raleigh,15,20,0.7500,Construction,1.7273,17,0.9231,448.15,21.2000,19,2022Q4
"Salt Lake City-Provo-Orem, UT",5638,Smith Optics,1453,1684,0.8628,Manufacturing,3.6263,15.385010266940451,4.4508,58595.64,0.6043,1766,2022Q4
All Other Markets Combined,5640,The Landing Hotel - Hampton,101,131,0.7710,Hospitality,3.0488,15.170731707317072,7.8103,3619.82,6.4103,125,2023Q1
All Other Markets Combined,5646,48Live,16,26,0.6154,Events,5.2000,18,5.2000,371.66,60.0000,26,2022Q4
All Other Markets Combined,5647,Honey Baked Ham (Sandy Springs),,,,,,,,,,,2022Q4
"Las Vegas-Henderson, NV",5648,Stage The Space,1,1,1.0000,Real Estate,1.0000,17,3.5000,13.9,,1,2023Q1
All Other Markets Combined,5650,Honey Baked Ham (Cobb Parkway),,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5652,Hive & Home,,,,,,,,,,,2022Q4
All Other Markets Combined,5658,Holiday Lightscapes Inc,,,,,,,,,,,2022Q4
All Other Markets Combined,5662,Renaissance Portsmouth-Norfolk Waterfront Hotel,558,678,0.8230,Hospitality,3.6328,14.271186440677965,3.0821,18551.05,1.3964,643,2022Q4
All Other Markets Combined,5668,Amusement Exhibit & Event Services,250,266,0.9398,Entertainment,2.2963,18.30246913580247,7.5578,9867.47,0.4015,372,2023Q3
"Salt Lake City-Provo-Orem, UT",5676,Ivy City Co,140,161,0.8696,Warehouse,3.4565,15,3.2553,5492.08,6.6667,159,2022Q4
All Other Markets Combined,5682,The Friendship Circle,3,4,0.7500,Food Services,1.3333,17,7.6667,72.89,19.5000,4,2022Q4
All Other Markets Combined,5686,Aroma,,,,,,,,,,,
All Other Markets Combined,5696,Spring Creek Brewing Company ,3,3,1.0000,Food Services,1.0000,10,3.2857,27.25,3.5000,4,2023Q3
"Salt Lake City-Provo-Orem, UT",5698,"Edible Arrangements (Murray, UT)",162,182,0.8901,Retail,3.1455,15.581818181818182,15.1897,6389.61,1.5370,173,2022Q4
"Dallas-Fort Worth, TX-OK",5698,"Edible Arrangements (Murray, UT)",162,182,0.8901,Retail,3.1455,15.581818181818182,15.1897,6389.61,1.5370,173,2022Q4
All Other Markets Combined,5702,Affordable & Luxury Event Rentals,25,29,0.8621,Events,2.8000,14,1.9091,864.77,3.5556,28,2022Q4
All Other Markets Combined,5703,Honey Baked Ham (Suwanee),,,,,,,,,,,2022Q4
All Other Markets Combined,5713,Ticheck Cleaning Services,4,4,1.0000,Janitorial,1.0000,12,6.3333,-9.9,2.0000,6,2023Q1
All Other Markets Combined,5716,Wo_Men Cleaning Janitorial Service,,,,,,,,,,,
All Other Markets Combined,5721,Orchard Collision Inc.,,,,,,,,,,,2022Q4
All Other Markets Combined,5727,"Event Staging, Inc",,,,,,,,,,,2022Q4
All Other Markets Combined,5728,CCA Commercial Cleaning Service,,,,,,,,,,,2022Q4
All Other Markets Combined,5736,Precise Interiors,,,,,,,,,,,2022Q4
All Other Markets Combined,5740,Honey Baked Ham (Kennesaw),,,,Food Services,,,28.5000,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5741,Prime Home Staging,4,4,1.0000,Warehouse,4.0000,18,1.0000,182.46,,4,2022Q4
All Other Markets Combined,5742,Honey Baked Ham (Brookhaven),,,,Food Services,,,69.2500,,,,2022Q4
All Other Markets Combined,5752,Honey Baked Ham (Boca Raton),,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5761,The Clean Team,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5773,Decatur Conference Center,104,109,0.9541,Hospitality,1.8654,17.76923076923077,11.8730,3534.42,5.5435,97,2022Q4
All Other Markets Combined,5774,Sodexo - Jackson Main EVS,1165,1447,0.8051,Hospitality,4.8133,15.753333333333334,10.6526,35130.02,0.3311,1444,2022Q4
All Other Markets Combined,5777,Collab Foods,,,,,,,,,,,2022Q4
All Other Markets Combined,5781,DoubleTree Suites by Hilton Tucson Airport,6,6,1.0000,Hospitality,1.0000,13.850000381469727,2.8333,284.13,8.6000,6,2022Q4
All Other Markets Combined,5782,Homevibesbydeborah,,,,,,,,,,,
All Other Markets Combined,5785,Xtreme House Cleaning Services,,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5791,"Johnson Bros. Bakery Supply, Inc.",,,,,,,,,,,2022Q4
"Dallas-Fort Worth, TX-OK",5792,Jasmine Cafe,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5794,Thomas Cuisine - Utah (Salt Lake Regional),3,3,1.0000,Food Services,1.0000,18,3.0000,153.3,4.0000,4,2023Q1
"Salt Lake City-Provo-Orem, UT",5798,Greenband Enterprises,,,,Entertainment,,,66.4286,,,,
All Other Markets Combined,5800,Bello Cleaning,,,,,,,,,,,
All Other Markets Combined,5812,Lou Malnatis Pizzeria,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5814,Lions Not Sheep,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5821,Front Home Lighting,,,,,,,,,,,2022Q4
All Other Markets Combined,5838,Doubletree by Hilton Williamsburg,103,135,0.7630,Hospitality,2.3393,15.553571428571429,10.2466,3623.66,5.2549,131,2023Q1
All Other Markets Combined,5839,Wisconsin Sign & Graphics,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5845,Creminelli Fine Meats,151,152,0.9934,Manufacturing,1.3051,16.970338983050848,9.4636,7743.6,1.2105,154,2022Q4
All Other Markets Combined,5848,Service Metal Fabricators,212,216,0.9815,Manufacturing,1.1139,14.01980198019802,2.5396,7139.1,1.3457,225,2022Q4
"Salt Lake City-Provo-Orem, UT",5854,FUSE REEL,,,,,,,,,,,2022Q4
"Las Vegas-Henderson, NV",5856,Shrunk3D,,,,,,,,,,,2022Q4
All Other Markets Combined,5867,AJ's Tree Removal,3,3,1.0000,Construction,1.0000,14.666666666666666,0.0000,73.75,103.0000,3,2022Q4
"Las Vegas-Henderson, NV",5868,The Pub Lake Las Vegas,,,,,,,,,,,2022Q4
All Other Markets Combined,5873,"Waynes Home DC, LLC",,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5875,Ship Central,,,,,,,,,,,2022Q4
All Other Markets Combined,5876,Pamela Wasabi Bakery,13,13,1.0000,Food Services,1.0000,12,10.5263,151.67,4.8333,13,2022Q4
"Las Vegas-Henderson, NV",5884,Simply the Best Catering,,,,,,,,,,,2022Q4
All Other Markets Combined,5888,World Dining,269,321,0.8380,Food Services,1.8947,15.526315789473685,4.8494,8848.24,1.6205,324,2022Q4
"Salt Lake City-Provo-Orem, UT",5895,Mackenzie Exhibit,110,136,0.8088,Events,2.2759,14,7.0526,2748.7,1.7091,132,2023Q1
All Other Markets Combined,5896,Industrial Equipment & Supplies,,,,,,,,,,,2022Q4
All Other Markets Combined,5904,Cocojam Norfolk,20,20,1.0000,Food Services,1.0000,15.35,15.0323,657.79,5.6316,20,2022Q4
All Other Markets Combined,5927,MDM Associates ,50,64,0.7813,Events,3.3889,16.38888888888889,21.9200,678.87,17.5294,61,2022Q4
"Salt Lake City-Provo-Orem, UT",5928,Westland Construction,22,22,1.0000,Construction,3.0000,14.857142857142858,9.2353,495.05,8.6667,21,2023Q1
All Other Markets Combined,5929,Titletown Hauling,,,,Janitorial,1.0000,18,2.0000,,,1,
All Other Markets Combined,5930,P.O.J. Water LLC,,,,Janitorial,,,9.0000,,,,
"Dallas-Fort Worth, TX-OK",5940,MyndVR,160,161,0.9938,Technology,1.0184,18.177914110429448,2.3039,7756.99,1.9167,166,2022Q4
All Other Markets Combined,5941,Big Whitt Cleaning,52,59,0.8814,Janitorial,1.5122,15,11.8286,969.21,8.8235,62,2022Q4
All Other Markets Combined,5946,Aimaleighllc,,,,,,,,,,,2022Q4
All Other Markets Combined,5950,Postinos Gilbert,,,,,,,,,,,
All Other Markets Combined,5957,"Honey Baked Ham (Reston, VA)",14,20,0.7000,Retail,2.7143,16,6.6250,640.71,0.6667,19,2022Q4
All Other Markets Combined,5960,Y's Way Flooring,,,,Retail,,,15.5000,,,,
"Salt Lake City-Provo-Orem, UT",5962,Kane Consulting,281,367,0.7657,Events,9.3333,20.102564102564102,5.7368,13464.54,6.9474,364,2022Q4
"Dallas-Fort Worth, TX-OK",5976,2gooses realty,4,4,1.0000,Real Estate,2.0000,19,2.0000,130.19,,2,2022Q4
All Other Markets Combined,5979,Beyond Cleaning and Services LLC,39,50,0.7800,Janitorial,2.3684,14.947368421052632,11.9565,331.73,7.2778,45,2023Q1
All Other Markets Combined,5982,LaLama Building & Design Inc,2,2,1.0000,Construction,2.0000,15,1.7500,78.75,,2,2022Q4
All Other Markets Combined,5986,TJM Cleaning Sevices LLC,,,,Janitorial,,,3.3333,,,,
All Other Markets Combined,5989,Let's Celebrate Catering and Events,,,,,,,,,,,2022Q4
"Salt Lake City-Provo-Orem, UT",5990,Alpine Supply,27,28,0.9643,Warehouse,1.4737,15.368421052631579,11.3250,1126.57,2.1111,28,2023Q1
"Salt Lake City-Provo-Orem, UT",5993,Habitat for Humanity of Summit & Wasatch Counties,369,381,0.9685,Construction,1.2475,16.273927392739274,6.5964,14487.21,0.8191,378,2023Q1
All Other Markets Combined,5998,Metro Hauling,,,,,,,,,,,2022Q4
All Other Markets Combined,6000,NextMed,15,15,1.0000,Medical,1.0833,17.25,5.2667,717.03,2.8000,13,2022Q4
"Las Vegas-Henderson, NV",6006,Nailor Industries LLC,318,407,0.7813,Manufacturing,2.1436,13.005128205128205,5.4385,11335.89,1.5860,418,2023Q1
All Other Markets Combined,6008,Medina Entertainment Center,4,5,0.8000,Hospitality,2.0000,17.9,17.4286,124.29,105.0000,10,2023Q1
All Other Markets Combined,6009,DECLEANING SERVICES INC,2,2,1.0000,Office Admin,1.0000,15,12.9750,22.32,2.0000,10,2023Q1
"Dallas-Fort Worth, TX-OK",6011,Mama B's Chili Parlor,11,16,0.6875,Food Services,1.8889,17,16.8125,389.28,22.8571,17,2023Q1
All Other Markets Combined,6012,Taylor Essentials LLC,4,4,1.0000,Hospitality,1.0000,17.75,19.3333,93.11,1.0000,4,2023Q1
All Other Markets Combined,6013,"Hotel Furniture Liquidators, Inc.",193,196,0.9847,Delivery,1.0695,16,4.4657,7512.12,1.4068,200,2022Q4
"Las Vegas-Henderson, NV",6020,"Silver State Assembly, LLC",46,48,0.9583,Manufacturing,2.9565,19.32608695652174,10.5313,2385.14,17.8235,68,2023Q1
"Salt Lake City-Provo-Orem, UT",6034,Prism House Lighting,10,11,0.9091,Technology,1.5714,17,8.3684,272.37,10.0000,11,2023Q3
"Dallas-Fort Worth, TX-OK",6037,Chef Adrian's Great Wall,,,,Food Services,,,6.0000,,,,2022Q4
All Other Markets Combined,6039,Prime Select Cleaning,,,,Janitorial,,,5.0000,,,,
All Other Markets Combined,6040,Jane Doe Collection,,,,,,,,-0.9,,,2022Q4
"Dallas-Fort Worth, TX-OK",6046,Celina Montessori Academy,130,147,0.8844,Hospitality,1.3063,16.8306306718706,2.8727,4962.05,1.4327,145,2023Q1
All Other Markets Combined,6054,Johnny on The Spot Restoration,128,131,0.9771,Janitorial,4.7407,18.703703703703702,2.7273,9899.37,1.2308,128,2023Q1
All Other Markets Combined,6069,Dave & Buster's Scottsdale/Phoenix,10,13,0.7692,Food Services,1.7000,17,5.7692,323.31,1.1667,17,2023Q1
"Salt Lake City-Provo-Orem, UT",6073,Infection Control Technology (ICT),84,86,0.9767,Manufacturing,1.7000,17,5.4918,5070.03,3.6122,85,2023Q1
All Other Markets Combined,6078,Matick Construction,,,,Construction,,,5.0000,,,,
All Other Markets Combined,6079,Miami Ave Home Cleaning,,,,Janitorial,,,5.0000,,,,
"Dallas-Fort Worth, TX-OK",6081,Stone Boutique,2,2,1.0000,Warehouse,1.0000,17,5.0000,78.4,1.0000,3,2023Q1
"Salt Lake City-Provo-Orem, UT",6088,Mountain America Expo Center - Operations,42,42,1.0000,Events,1.5882,16,6.0000,1684.19,4.5625,27,2023Q1
All Other Markets Combined,6094,Restoration1 Chicago Southland,19,20,0.9500,Construction,1.9091,17.272727272727273,5.7692,835.01,24.0000,21,2023Q1
"Dallas-Fort Worth, TX-OK",6095,Texas Disaster Restoration ,,,,Construction,,,5.5000,,,,
All Other Markets Combined,6102,Imaginow Consultant Group,,,,Office Admin,,,5.0000,,,,
"Dallas-Fort Worth, TX-OK",6103,VIP Mobile Detailing LLC,3,3,1.0000,Hospitality,3.0000,13,13.0952,85.19,,3,2023Q1
All Other Markets Combined,6106,Edible Arrangements - Springville (VA),,,,Food Services,,,34.5161,,,,
All Other Markets Combined,6107,Apple Spice Box Lunch and Catering (ATLANTA),1,1,1.0000,Food Services,1.0000,18,2.0000,18.9,,1,2023Q1
"Dallas-Fort Worth, TX-OK",6115,Nickel Mania,,,,Entertainment,,,5.6667,,,,
"Dallas-Fort Worth, TX-OK",6125,Elite Fulfillment Solutions,414,458,0.9039,Warehouse,1.4702,13.357366771159874,3.9089,12619.46,0.9507,469,2023Q1
All Other Markets Combined,6127,911 Restoration of Virginia Beach,13,13,1.0000,Janitorial,1.2727,16.90909090909091,2.0833,431.26,32.1111,14,2023Q1
"Salt Lake City-Provo-Orem, UT",6128,Italic Labs LC,13,13,1.0000,Warehouse,2.0000,14.333333333333334,1.4286,222.05,50.2000,12,2023Q1
All Other Markets Combined,6130,JBS professional cleaning services,,,,Janitorial,,,15.0000,,,,
