csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,average_head_count,average_hourly_wage,average_shift_lead,total_net_commissionable_revenue_2023,avg_days_between_shifts
All Other Markets Combined,5982,LaLama Building & Design Inc,2,2,1.0000,Construction,1.5000,16,1.7500,78.75,
All Other Markets Combined,5986,TJM Cleaning Sevices LLC,,,,Janitorial,1.0000,15,3.3333,,
All Other Markets Combined,5989,Let's Celebrate Catering and Events,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",5990,Alpine Supply,27,28,0.9643,Warehouse,1.5500,15.225,11.3250,1126.57,2.1111
"Salt Lake City-Provo-Orem, UT",5993,Habitat for Humanity of Summit & Wasatch Counties,369,381,0.9685,Construction,1.2000,16.264935064935067,6.6494,14487.21,0.8191
All Other Markets Combined,5998,Metro Hauling,,,,,,,,,
All Other Markets Combined,6000,NextMed,15,15,1.0000,Medical,1.0667,17.2,5.2667,717.03,2.8000
"Las Vegas-Henderson, NV",6006,Nailor Industries LLC,318,407,0.7813,Manufacturing,2.0943,13.006147540983607,5.4385,11335.89,1.5860
All Other Markets Combined,6008,Medina Entertainment Center,4,5,0.8000,Hospitality,1.8571,18.071428571428573,17.4286,124.29,105.0000
All Other Markets Combined,6009,DECLEANING SERVICES INC,2,2,1.0000,Office Admin,1.0000,15,12.9750,22.32,2.0000
"Dallas-Fort Worth, TX-OK",6011,Mama B's Chili Parlor,11,16,0.6875,Food Services,1.5000,17,16.8125,389.28,22.8571
All Other Markets Combined,6012,Taylor Essentials LLC,4,4,1.0000,Hospitality,1.0000,14.2,19.3333,93.11,1.0000
All Other Markets Combined,6013,"Hotel Furniture Liquidators, Inc.",193,196,0.9847,Delivery,1.0735,16,4.4657,7512.12,1.4068
"Las Vegas-Henderson, NV",6020,"Silver State Assembly, LLC",40,42,0.9524,Manufacturing,2.5000,18.85,11.2333,2082.5,18.8750
"Salt Lake City-Provo-Orem, UT",6034,Prism House Lighting,10,11,0.9091,Technology,1.2632,17,8.3684,272.37,10.0000
"Dallas-Fort Worth, TX-OK",6037,Chef Adrian's Great Wall,,,,Food Services,1.0000,8,6.0000,,
All Other Markets Combined,6039,Prime Select Cleaning,,,,Janitorial,1.0000,17,5.0000,,
All Other Markets Combined,6040,Jane Doe Collection,,,,,,,,-0.9,
"Dallas-Fort Worth, TX-OK",6046,Celina Montessori Academy,130,147,0.8844,Hospitality,1.2848,16.818787927338573,2.8727,4962.05,1.4327
All Other Markets Combined,6054,Johnny on The Spot Restoration,128,131,0.9771,Janitorial,4.7273,18.818181818181817,2.7273,9899.37,1.2308
All Other Markets Combined,6069,Dave & Buster's Scottsdale/Phoenix,10,13,0.7692,Food Services,1.6923,17,5.7692,323.31,1.1667
"Salt Lake City-Provo-Orem, UT",6073,Infection Control Technology (ICT),84,86,0.9767,Manufacturing,1.6393,17,5.4918,5070.03,3.6122
All Other Markets Combined,6078,Matick Construction,,,,Construction,1.0000,17,5.0000,,
All Other Markets Combined,6079,Miami Ave Home Cleaning,,,,Janitorial,1.0000,25,5.0000,,
"Dallas-Fort Worth, TX-OK",6081,Stone Boutique,2,2,1.0000,Warehouse,1.0000,17,5.0000,78.4,1.0000
"Salt Lake City-Provo-Orem, UT",6088,Mountain America Expo Center - Operations,42,42,1.0000,Events,1.5882,16,6.0000,1684.19,4.5625
All Other Markets Combined,6094,Restoration1 Chicago Southland,19,20,0.9500,Construction,1.7692,17.384615384615383,5.7692,835.01,24.0000
"Dallas-Fort Worth, TX-OK",6095,Texas Disaster Restoration ,,,,Construction,6.0000,17,5.5000,,
All Other Markets Combined,6102,Imaginow Consultant Group,,,,Office Admin,1.0000,12,5.0000,,
"Dallas-Fort Worth, TX-OK",6103,VIP Mobile Detailing LLC,3,3,1.0000,Hospitality,2.0476,13,13.0952,85.19,
All Other Markets Combined,6106,Edible Arrangements - Springville (VA),,,,Food Services,3.6774,16.032258064516128,34.5161,,
All Other Markets Combined,6107,Apple Spice Box Lunch and Catering (ATLANTA),1,1,1.0000,Food Services,1.0000,18,2.0000,18.9,
"Dallas-Fort Worth, TX-OK",6115,Nickel Mania,,,,Entertainment,1.0000,14,5.6667,,
"Dallas-Fort Worth, TX-OK",6125,Elite Fulfillment Solutions,414,458,0.9039,Warehouse,1.5052,13.325051759834368,3.9089,12619.46,0.9507
All Other Markets Combined,6127,911 Restoration of Virginia Beach,13,13,1.0000,Janitorial,1.2500,16.916666666666668,2.0833,431.26,32.1111
"Salt Lake City-Provo-Orem, UT",6128,Italic Labs LC,13,13,1.0000,Warehouse,1.8571,14.428571428571429,1.4286,222.05,50.2000
All Other Markets Combined,6130,JBS professional cleaning services,,,,Janitorial,2.0000,17,15.0000,,
All Other Markets Combined,6131,Five Star Laundry - Nashville,1,1,1.0000,Hospitality,1.0000,16,9.0000,50.4,
All Other Markets Combined,6139,Pabloon Balloon Company,1,1,1.0000,Events,1.0000,17,4.5000,-0.55,
All Other Markets Combined,6140,Wolf Electric Supply,7,8,0.8750,Warehouse,1.8571,16,11.8571,208.72,2.3333
"Dallas-Fort Worth, TX-OK",6141,Choctaw Stadium,102,132,0.7727,Food Services,11.0000,15.333333333333334,6.9167,2844.58,3.6364
All Other Markets Combined,6148,Restoration 1 of Chicago North Shore,,,,Construction,2.0000,17,7.5000,,
"Dallas-Fort Worth, TX-OK",6150,Ms. E's BBQ LLC,52,52,1.0000,Food Services,1.0000,15.243243243243244,3.2973,1661.34,5.0400
"Dallas-Fort Worth, TX-OK",6151,Auryn Industries,5,5,1.0000,Manufacturing,2.0000,13,46.5000,162.1,35.0000
"Las Vegas-Henderson, NV",6152,EBC Brakes,,,,Warehouse,1.0000,18,11.5000,,
All Other Markets Combined,6155,All Dry Services of Chicago,16,17,0.9412,Construction,2.6154,19.692307692307693,3.0000,705.36,36.0000
"Dallas-Fort Worth, TX-OK",6164,TGI KONA LLC,6,6,1.0000,Food Services,2.0000,14.666666666666666,4.3333,203.54,21.0000
"Salt Lake City-Provo-Orem, UT",6167,NinjaDo,3,3,1.0000,Food Services,1.5000,15,12.5000,91.46,
"Las Vegas-Henderson, NV",6174,Taleyah Soul Food,8,8,1.0000,Food Services,1.0000,19,4.3438,705.43,0.1667
All Other Markets Combined,6176,"F & S Enterprises, Inc.",,,,Construction,3.0000,18,3.4000,,
All Other Markets Combined,6179,Construction by Mirage,,,,Construction,8.5714,17,2.8571,,
"Salt Lake City-Provo-Orem, UT",6180,Growve,4341,4675,0.9286,Warehouse,5.0761,16.80246913580247,3.8549,216651.86,0.2136
"Dallas-Fort Worth, TX-OK",6187,Evolution Electric Vehicle,155,188,0.8245,Warehouse,3.0109,15.391304347826088,4.7717,6668.77,1.2162
"Las Vegas-Henderson, NV",6193,Make It Mine,338,499,0.6774,Retail,3.7341,15.867052023121387,2.1098,9994.93,0.8043
"Salt Lake City-Provo-Orem, UT",6195,Mountain America Expo Center - Security,26,26,1.0000,Events,2.4444,16,5.5556,1289.13,1.2500
All Other Markets Combined,6199,VHR The Cleaning Company,1,1,1.0000,Janitorial,1.0000,16,2.0000,33.28,
All Other Markets Combined,6200,Abstract Expressionz,1,2,0.5000,Food Services,1.5000,16.5,13.0000,31.4,
All Other Markets Combined,6201,"Hy-Vee, Janesville",128,340,0.3765,Retail,5.4752,15,21.7943,5094.34,0.3220
"Las Vegas-Henderson, NV",6204,Divine Events,3,5,0.6000,Events,5.0000,17,6.0000,86.33,
"Dallas-Fort Worth, TX-OK",6206,Model My Home Staging,28,28,1.0000,Real Estate,1.5263,16.31578947368421,2.6316,1035.92,10.5000
"Las Vegas-Henderson, NV",6207,Tellus International,33,41,0.8049,Office Admin,6.2500,19,5.1250,1574.79,0.6667
All Other Markets Combined,6208,Carolina Theatre of Durham,6,8,0.7500,Entertainment,1.7143,10,8.2857,64.56,5.0000
All Other Markets Combined,6209,Kleen'r,11,12,0.9167,Janitorial,2.1429,16.214285714285715,12.5714,447.7,5.6667
All Other Markets Combined,6210,The Lab Bistro,75,75,1.0000,Food Services,1.0000,13.333333333333334,3.8111,3478.63,0.9054
"Salt Lake City-Provo-Orem, UT",6213,Fullstack Fulfillment,1339,1385,0.9668,Warehouse,3.7175,14.95375,2.9750,56436.6,0.6667
All Other Markets Combined,6214,Rivalry Tech,55,90,0.6111,Technology,5.7778,15.333333333333334,3.5000,1353.34,18.7333
All Other Markets Combined,6215,Tru Solutions Moving Phoenix,1,2,0.5000,Delivery,2.5000,18,5.5000,43.65,
All Other Markets Combined,6216,Shungute USA,8,8,1.0000,Retail,1.2000,15,7.4000,151.38,5.0000
All Other Markets Combined,6229,Restoration 1 of Cary,13,15,0.8667,Construction,2.2000,18.2,7.7000,531.52,1.1667
All Other Markets Combined,6243,All Weather Green Homes,243,284,0.8556,Construction,2.7786,18.99236641221374,3.8397,13197.57,1.9902
All Other Markets Combined,6252,Edible Arrangements - Lynnhaven,39,43,0.9070,Food Services,1.6571,13.457142857142857,14.7143,1272.51,3.5000
"Salt Lake City-Provo-Orem, UT",6254,Red Stag Salt Lake,741,783,0.9464,Warehouse,5.1838,18,4.2270,43085.88,0.5839
All Other Markets Combined,6255,Hardware Concepts,13,13,1.0000,Warehouse,1.0000,17,15.2000,572.35,1.4167
"Dallas-Fort Worth, TX-OK",6257,Chicago's Taste & More,3,3,1.0000,Food Services,1.0000,15.4,9.0000,124.25,7.0000
"Las Vegas-Henderson, NV",6264,Triple 5 Distribution,1,2,0.5000,Manufacturing,2.0000,23,14.0000,34.38,
"Dallas-Fort Worth, TX-OK",6265,Valence Supply,7,7,1.0000,Retail,1.1429,18,1.5714,187.98,3.5000
All Other Markets Combined,6266,Anatomy Class Entertainment Studios,2,10,0.2000,Entertainment,10.0000,13.5,49.5000,57,
All Other Markets Combined,6270,Central East Warehouse,,,,Warehouse,1.0000,15,5.0000,,
"Salt Lake City-Provo-Orem, UT",6272,National Wood Products,1,1,1.0000,Warehouse,1.0000,17,5.0000,6.47,
"Dallas-Fort Worth, TX-OK",6278,Flip Screen LLC ,,,,Warehouse,1.0000,24,7.4286,,
All Other Markets Combined,6279,Edible Arrangements Roseville ,2,4,0.5000,Retail,1.4000,16,14.8000,75.34,1.0000
All Other Markets Combined,6286,Lighthouse Express,2,4,0.5000,Warehouse,2.0000,15,2.0000,60.14,1.0000
"Las Vegas-Henderson, NV",6287,Atomic Scooter Rentals and Tours,,,,Events,1.0000,15,17.0000,,
"Salt Lake City-Provo-Orem, UT",6295,Contrafair,,,,Warehouse,1.0000,17,2.0000,,
All Other Markets Combined,6297,J BUILT-IT ASSEMBLIES,1,1,1.0000,Construction,1.0000,15,0.0000,-10,
"Salt Lake City-Provo-Orem, UT",6300,Clutter Boyz LLC,9,9,1.0000,Construction,1.0714,17.5,1.6429,344.18,32.7143
All Other Markets Combined,6301,Delta Hotels Norfolk Airport,30,30,1.0000,Hospitality,1.0000,14.275862068965518,9.5862,978.15,2.0690
All Other Markets Combined,6306,Lady Anvil,7,7,1.0000,Events,1.0000,18.25,3.3750,172.1,39.8333
All Other Markets Combined,6310,Essential Contractors,74,90,0.8222,Construction,2.7500,18.11111111111111,2.0556,2528.42,8.1923
All Other Markets Combined,6314,Edible Arrangements - Chicago,16,20,0.8000,Food Services,3.2500,15,7.7813,440.49,0.6667
"Salt Lake City-Provo-Orem, UT",6315,Standard Restoration,107,119,0.8992,Construction,2.8108,17,5.6757,5159.17,5.8529
All Other Markets Combined,6315,Standard Restoration,107,119,0.8992,Construction,2.8108,17,5.6757,5159.17,5.8529
All Other Markets Combined,6316,Trashy's Hauling and Junk Removal,22,22,1.0000,Janitorial,1.0000,18.8,0.9667,1071.12,12.7500
All Other Markets Combined,6318,Le Coq d'Or LLC,132,152,0.8684,Food Services,1.7872,16.914893617021278,3.5106,4665.96,2.0541
All Other Markets Combined,6320,Junk Robbers Inc,5,5,1.0000,Janitorial,1.2000,17,1.6000,31.75,31.6667
All Other Markets Combined,6331,Edible Arrangements - Nashville,17,20,0.8500,Food Services,2.4167,15.208333333333334,5.5833,331.37,0.2500
All Other Markets Combined,6337,"Edible Arrangements (Austell, Ga)",5,10,0.5000,Food Services,2.5000,11,2.7500,139.47,29.0000
All Other Markets Combined,6342,Nicole Jordan Catering,9,10,0.9000,Entertainment,1.8571,18,5.2857,337.26,1.7500
All Other Markets Combined,6345,Elegant Occasions by Krista ,8,11,0.7273,Events,5.5000,17.5,4.5000,354.06,251.0000
All Other Markets Combined,6348,Landmark Property Management,,,,Real Estate,1.0000,25,13.0000,,
All Other Markets Combined,6349,Edible Arrangements - IL Oak Park,5,6,0.8333,Retail,6.0000,16,8.0000,123.9,
"Salt Lake City-Provo-Orem, UT",6354,Broad Reach,393,453,0.8675,Warehouse,6.0375,17.05,3.8375,15777.45,3.9697
"Salt Lake City-Provo-Orem, UT",6355,Centrifugal Productions,5,5,1.0000,Entertainment,5.0000,15,4.0000,212.7,
"Salt Lake City-Provo-Orem, UT",6363,Modern Spare,17,21,0.8095,Warehouse,2.2500,15,7.6250,405.44,7.5714
"Salt Lake City-Provo-Orem, UT",6365,Deez Cleaning Services,9,9,1.0000,Janitorial,1.8889,15,2.8889,127.91,18.2500
"Salt Lake City-Provo-Orem, UT",6370,Bacon Marketing,96,106,0.9057,Entertainment,2.7209,28.906976744186046,4.8837,1265.77,6.8286
All Other Markets Combined,6370,Bacon Marketing,96,106,0.9057,Entertainment,2.7209,28.906976744186046,4.8837,1265.77,6.8286
"Salt Lake City-Provo-Orem, UT",6371,Bare Metal Standard,65,85,0.7647,Construction,2.4324,20.18918918918919,3.4324,4074.86,8.4667
All Other Markets Combined,6371,Bare Metal Standard,65,85,0.7647,Construction,2.4324,20.18918918918919,3.4324,4074.86,8.4667
All Other Markets Combined,6374,John's Moving,7,7,1.0000,Construction,1.6250,17,6.1875,269.93,4.7500
"Las Vegas-Henderson, NV",6376,Aspen Restorations,46,46,1.0000,Construction,2.0385,17.615384615384617,6.5385,1925.78,10.4737
All Other Markets Combined,6379,All Dry Services of Northern Virginia,12,14,0.8571,Construction,1.2500,19.083333333333332,1.1667,421.74,15.4444
"Dallas-Fort Worth, TX-OK",6383,Meal Outpost,5,5,1.0000,Food Services,1.0000,25.5,2.2500,136.24,1.2500
All Other Markets Combined,6391,Occasional Occasions,,,,Food Services,1.4000,17,47.7000,,
All Other Markets Combined,6394,Nashville Record Pressing,5,6,0.8333,Manufacturing,3.0000,17,2.0000,188.12,3.0000
"Dallas-Fort Worth, TX-OK",6398,ServiceMaster Restore - TX,11,12,0.9167,Construction,2.0000,15.571428571428571,11.0000,454.61,3.4000
All Other Markets Combined,6399,Trend Event Rentals,,,,Events,1.0000,17,2.0000,,
"Dallas-Fort Worth, TX-OK",6400,Precise Sanitizing LLC,73,75,0.9733,Janitorial,1.0331,17.41322314049587,4.2066,863.04,0.6667
All Other Markets Combined,6404,"Gifted Hands Moving, LLC.",,,,Warehouse,1.0000,20,19.5000,,
All Other Markets Combined,6408,"Barrio Brewing Company, Inc.",33,33,1.0000,Food Services,1.0000,15,6.8000,1053.34,2.6522
"Dallas-Fort Worth, TX-OK",6409,Frez-n-Stor Terrell LLC,16,26,0.6154,Food Services,2.0000,14.25,4.5000,498.11,0.6667
"Dallas-Fort Worth, TX-OK",6411,Frez-n-Stor Greenville LLC,6,12,0.5000,Food Services,3.0000,16.6,5.0000,134.99,0.6667
All Other Markets Combined,6413,TopTier Cleaning Solutions,152,181,0.8398,Janitorial,3.3387,15.03225806451613,2.0323,2967.07,1.5833
All Other Markets Combined,6415,The Dutch,5,5,1.0000,Food Services,1.0000,16.857142857142858,5.2857,181.6,14.2500
All Other Markets Combined,6428,JD's Bar and Grill,2,3,0.6667,Food Services,1.5000,16.166666666666668,19.1667,79.7,61.0000
All Other Markets Combined,6430,LAD Cleaning Services,2,2,1.0000,Janitorial,1.0000,16,9.4286,8.4,21.0000
All Other Markets Combined,6436,Taj Mahal of Idaho Inc,25,26,0.9615,Food Services,1.2000,17.8,0.9600,696.96,8.8421
"Dallas-Fort Worth, TX-OK",6438,Capriotti's Sandwich Shop,11,11,1.0000,Food Services,1.0526,16.789473684210527,5.6842,362.29,37.5000
"Salt Lake City-Provo-Orem, UT",6439,Actylis,762,815,0.9350,Manufacturing,2.6254,17,6.4109,45381.63,0.8680
"Salt Lake City-Provo-Orem, UT",6440,Falcon Fulfillment,23,24,0.9583,Warehouse,1.5263,15.368421052631579,4.1053,669.55,7.5385
All Other Markets Combined,6446,Ashley Christensen Restaurants,1,1,1.0000,Hospitality,1.0000,20,6.6667,32.5,
"Dallas-Fort Worth, TX-OK",6448,Korrect General Contracting,7,8,0.8750,Construction,1.7500,16.75,0.7500,242.53,43.0000
All Other Markets Combined,6450,Doggone Purrfection,8,9,0.8889,Janitorial,1.0345,15,16.1034,183.53,5.8571
All Other Markets Combined,6451,Next Level Gaming,,,,Entertainment,2.0000,17,39.0000,,
All Other Markets Combined,6459,V1 Tech,14,15,0.9333,Manufacturing,2.6364,15,5.3636,562.98,6.6000
"Dallas-Fort Worth, TX-OK",6459,V1 Tech,14,15,0.9333,Manufacturing,2.6364,15,5.3636,562.98,6.6000
"Salt Lake City-Provo-Orem, UT",6460,Show Ready Event Services,45,46,0.9783,Events,7.4000,20,35.2000,2172.8,32.5000
"Las Vegas-Henderson, NV",6462,AGR Group,3,3,1.0000,Sales,1.0000,13,0.7500,75.14,2.0000
All Other Markets Combined,6463,United Water Restoration Group - Atlanta North,26,31,0.8387,Construction,4.2857,17,2.1429,1086.36,1.1667
All Other Markets Combined,6467,A Superior Cleaning Service,462,537,0.8603,Janitorial,1.5674,13.003795066413662,19.3435,5293.1,0.3654
All Other Markets Combined,6469,Estate Relocations,,,,Construction,5.0000,15,6.0000,,
"Salt Lake City-Provo-Orem, UT",6471,Metpar Corp,1,1,1.0000,Warehouse,1.0000,15,7.0000,42,
All Other Markets Combined,6473,GV FACADES LLC,964,1041,0.9260,Manufacturing,3.4904,16.84713375796178,4.5732,33004.61,0.7301
"Dallas-Fort Worth, TX-OK",6474,Brook Hollow Golf Club,5,6,0.8333,Food Services,2.6667,17,6.0000,332.17,7.0000
All Other Markets Combined,6476,Shave shack catering,6,6,1.0000,Food Services,1.0000,15,2.0000,201.98,1.0000
All Other Markets Combined,6478,SodexoMagic - Jackson Memorial West,6,6,1.0000,Hospitality,1.0909,18.181818181818183,3.3636,216.59,11.0000
"Dallas-Fort Worth, TX-OK",6480,Marketplace Prep,579,641,0.9033,Warehouse,3.5616,15,3.5616,20284.01,1.4111
All Other Markets Combined,6481,"KGS Steel, Inc",,,,Manufacturing,2.0000,17.5,5.0000,,
All Other Markets Combined,6484,Junk Holler,1,2,0.5000,Janitorial,2.0000,17,2.0000,34.94,
All Other Markets Combined,6494,Jenkins Environmental Phoenix,1,1,1.0000,Construction,1.0000,17,3.5000,30.46,
All Other Markets Combined,6495,Gregs Cookout,2,3,0.6667,Food Services,1.3333,11.139999866485596,3.5000,17.72,1.0000
All Other Markets Combined,6497,Divine Epicurean & Entertainment LLC,17,21,0.8095,Food Services,2.3333,15,16.4444,480.26,14.0000
"Dallas-Fort Worth, TX-OK",6499,Taylor's Rental ,160,164,0.9756,Events,2.6939,15,2.5714,7789.6,1.1739
"Dallas-Fort Worth, TX-OK",6505,A-1 Services,,,,Construction,2.0000,11,1.0000,,
"Salt Lake City-Provo-Orem, UT",6506,Hoffman Premium Glass,150,150,1.0000,Construction,1.0000,15.251121076233185,8.5247,6614.61,1.6846
"Salt Lake City-Provo-Orem, UT",6517,Performance Beauty Group (PBG),,,,Warehouse,2.0000,16,3.0000,,
All Other Markets Combined,6519,Rhema Christian Center Church,,,,Construction,1.0000,18.125,22.0000,,
"Las Vegas-Henderson, NV",6525,Let's Do Junk,12,16,0.7500,Janitorial,2.7778,15.444444444444445,0.8889,408.23,45.7500
All Other Markets Combined,6528,Southern Hobby Distribution,22,24,0.9167,Warehouse,1.3200,18.24,13.8400,1214.07,12.7333
All Other Markets Combined,6529,JAG Janus Automation Group /Ecolinx,7,9,0.7778,Manufacturing,2.2500,18,1.7500,237.35,1.6667
"Salt Lake City-Provo-Orem, UT",6530,Real Salt Lake - Operations,43,47,0.9149,Events,9.2857,15.285714285714286,3.4286,1166.45,25.5000
All Other Markets Combined,6531,K & K Cleaning Services LLC,,,,Janitorial,1.0000,17,8.0000,,
"Dallas-Fort Worth, TX-OK",6532,Brush On Block,427,516,0.8275,Warehouse,2.5802,15.31132075471698,6.9009,15826.57,1.3155
"Las Vegas-Henderson, NV",6533,1-800-GOT-JUNK of Las Vegas,39,41,0.9512,Construction,1.1250,16.875,5.4375,1954.16,6.8611
All Other Markets Combined,6541,G&G cain llc,3,3,1.0000,Retail,1.5000,18.5,3.0000,79.45,0.0000
All Other Markets Combined,6550,"559 Ventures, LLC",6,8,0.7500,Real Estate,2.4000,17.5,2.8000,245.93,7.0000
All Other Markets Combined,6557,Next Gen Welding and Fabrication LLC,1,1,1.0000,Construction,1.0000,17,1.5000,14.88,
All Other Markets Combined,6558,FlashBar Photo Booth,,,,Events,2.0000,17,71.0000,,
All Other Markets Combined,6559,North Beach Village Resorts,1,1,1.0000,Hospitality,1.0000,16.571428571428573,2.2857,22.74,
"Dallas-Fort Worth, TX-OK",6561,Intelinet Systems,2,2,1.0000,Technology,2.0000,45,2.0000,12.81,
All Other Markets Combined,6562,Culinary Collections - Illinois,8,9,0.8889,Food Services,1.6667,18.666666666666668,14.1111,225.65,15.0000
All Other Markets Combined,6579,All Dry Services of Greater Nashville,,,,Construction,1.0000,18.5,1.0000,,
"Las Vegas-Henderson, NV",6580,SWOOP LLC,457,489,0.9346,Warehouse,3.4889,11.45,1.8815,14116.06,2.0081
All Other Markets Combined,6582,Bubble Bees Commercial Cleaning Specialists ,,,,Janitorial,2.0000,14,0.0000,,
All Other Markets Combined,6585,Georgia Cleans,11,11,1.0000,Janitorial,1.0263,17.973684210526315,12.0000,116.89,16.0000
All Other Markets Combined,6587,Jaws Pressure Washing,1,1,1.0000,Janitorial,1.0000,18,14.6667,37.8,
All Other Markets Combined,6588,Sunco Properties,22,22,1.0000,Retail,1.0000,15.288461538461538,16.8654,865.62,9.0000
"Salt Lake City-Provo-Orem, UT",6589,Rugged Rental,11,11,1.0000,Retail,1.0000,15,88.2222,319.5,1.1667
All Other Markets Combined,6591,Epix 360 Experience LLC,10,10,1.0000,Entertainment,1.0769,17,3.4615,234.85,6.8750
"Dallas-Fort Worth, TX-OK",6599,Samose Waali - Indian Snacks and Catering,2,2,1.0000,Food Services,1.3333,15.666666666666666,5.3333,14.79,
"Dallas-Fort Worth, TX-OK",6600,Automation-X Corporation,,,,Warehouse,1.0000,18,1.0000,,
All Other Markets Combined,6602,Rocco's Little Chicago Pizzeria,1,1,1.0000,Food Services,1.0000,18,19.0000,37.81,
"Dallas-Fort Worth, TX-OK",6606,DUBAL BROS,14,18,0.7778,Warehouse,1.4118,17.235294117647058,8.7059,609.49,2.0000
All Other Markets Combined,6608,Executive Green Carpet Cleaning ,,,,Janitorial,1.0000,17,7.5000,,
All Other Markets Combined,6609,Dave & Buster's Virginia Beach,78,99,0.7879,Food Services,3.3000,13.6,7.3667,2383.48,1.6296
